gnomAD_AF	CADD_PHRED	Condel	DANN_score	MetaLR_score	MetaSVM_score	REVEL_score	phastCons100way_vertebrate	phastCons20way_mammalian	phyloP100way_vertebrate	phyloP20way_mammalian	True.Label
8.121102e-06	27	0.902	0.998304559248286	0.3234	-0.1664	0.727	1	0.854	7.785	0.073	1
1.167e-05	22.5	0.445	0.946190691943852	0.3669	-0.7768	0.318	0.948	0.347	2.256	1.058	1
1.624e-05	35	0.945	0.999193099040613	0.9433	1.0395	0.837	1	1	2.353	0.935	1
8.121102e-06	14.8	0.661	0.9687782762628	0.0967	-1.0222	0.171	0.577	0.007	2.305	0.142	1
8.121102e-06	21.6	0.752	0.976445682354361	0.7555	0.0201	0.377	0.053	0.844	0.627	0.059	1
3.491e-05	29.4	0.849	0.997930558347165	0.9749	1.0849	0.967	1	1	7.771	0.935	1
8.121102e-06	24.4	0.872	0.998724546514264	0.9571	1.0982	0.948	1	0.996	7.819	1.058	1
5.279e-05	34	0.883	0.999169887018679	0.9754	1.0821	0.962	0.999	0.996	3.95	-0.011	1
8.121102e-06	28.7	0.945	0.992565351179024	0.9463	1.1146	0.923	1	1	7.948	0.998	1
8.121102e-06	27.2	0.902	0.996873200919072	0.7189	0.5314	0.635	0.999	0.985	7.924	1.061	1
8.121102e-06	22.7	0.319	0.997552825299529	0.8424	0.5853	0.524	0.019	0.046	1.771	0.935	1
8.121102e-06	33	0.849	0.999102568936769	0.8401	0.8144	0.858	0.998	0.991	1.788	0.017	1
8.121102e-06	35	0.935	0.998647256319208	0.8854	0.9577	0.939	1	0.996	7.905	0.935	1
4.066e-06	26.7	0.863	0.999008896721524	0.8064	0.7244	0.827	1	0.996	5.712	1.048	1
8.121102e-06	23.9	0.51	0.996051425992873	0.2619	-0.3932	0.25	1	1	3.782	0.953	1
8.121102e-06	29	0.945	0.998967291397477	0.934	1.1161	0.965	1	0.994	9.325	1.199	1
3.655e-05	32	0.945	0.999098752613241	0.9237	1.0422	0.911	1	0.684	4.971	1.048	1
8.121102e-06	28.2	0.875	0.998592255563996	0.8136	0.7974	0.865	1	0.992	7.797	1.061	1
8.121102e-06	27.8	0.845	0.976302752279026	0.8619	0.9088	0.754	1	0.998	5.932	1.061	1
8.121102e-06	28.7	0.845	0.974930778536445	0.8619	0.9088	0.754	1	0.998	5.932	1.061	1
8.121102e-06	27.6	0.945	0.996198567934576	0.9825	1.042	0.933	1	0.998	6.14	1.199	1
8.121102e-06	34	0.945	0.994821603290431	0.9832	1.0173	0.899	1	1	6.827	0.935	1
8.121102e-06	34	0.911	0.997886415741321	0.9425	1.084	0.909	1	1	9.846	1.048	1
8.121102e-06	31	0.935	0.993576176588796	0.9293	1.0652	0.525	1	0.986	10.003	1.048	1
8.121102e-06	27.5	0.935	0.993801130248118	0.9874	1.013	0.876	1	0.957	1.092	-0.878	1
8.121102e-06	34	0.896	0.998363671946357	0.891	1.0159	0.853	1	1	9.325	0.242	1
8.121102e-06	35	0.365	0.998514209682215	0.7875	0.7302	0.736	1	0.997	10.003	0.135	1
4.064e-06	17.5	0.036	0.986538392338112	0.1895	-0.9562	0.061	0.004	0.521	0.974	-0.397	1
8.121102e-06	28.3	0.945	0.998634940040731	0.3181	-0.2713	0.67	1	0.99	6.397	1.199	1
8.121102e-06	23.4	0.717	0.986115627284989	0.0721	-1.0619	0.1	1	0.97	2.23	0.901	1
8.121102e-06	34	0.604	0.99918149601869	0.638	0.3784	0.816	1	0.997	7.759	0.935	1
8.121102e-06	35	0.889	0.999438509527674	0.683	0.3245	0.83	1	1	4.982	1.048	1
8.121102e-06	33	0.919	0.99223644531929	0.9764	1.0762	0.969	0.995	0.999	4.837	1.058	1
8.139e-06	35	0.902	0.999304665988212	0.9771	1.0736	0.955	0.589	0.998	3.907	0.932	1
8.121102e-06	29	0.851	0.995239428476372	0.9727	1.0708	0.931	1	1	5.673	0.935	1
8.121102e-06	22.8	0.358	0.998961041270806	0.8548	0.8152	0.496	1	0.984	9.246	1.048	1
8.121102e-06	28.4	0.919	0.994809975968896	0.9738	1.0694	0.953	1	0.999	9.604	1.048	1
8.121102e-06	27.7	0.704	0.996455517101514	0.9325	1.0568	0.894	1	0.997	5.935	1.199	1
8.121102e-06	24.8	0.867	0.988803561108278	0.4045	-0.0426	0.575	1	0.998	3.236	1.14	1
4.089e-06	33	0.945	0.99885412130001	0.623	0.1338	0.785	1	0.997	0.928	-0.451	1
8.166e-06	31	0.628	0.999122043944101	0.8892	1.0159	0.905	1	0.935	9.61	1.048	1
2.851e-05	34	0.945	0.998798372456566	0.9701	1.0618	0.928	1	0.985	5.911	0.935	1
8.121102e-06	28.3	0.945	0.997449161462785	0.9121	1.0819	0.885	1	0.999	9.845	1.048	1
8.121102e-06	29.5	0.945	0.998466768196888	0.9333	1.0784	0.975	1	1	7.766	0.993	1
8.121102e-06	27.8	0.945	0.99836026818069	0.9533	1.0815	0.965	1	1	9.021	1.119	1
3.25e-05	34	0.871	0.999497447253075	0.9381	1.1028	0.963	1	0.981	9.673	0.98	1
8.121102e-06	25.3	0.824	0.997357607720452	0.9164	1.0591	0.836	1	0.878	9.84	1.048	1
8.121102e-06	32	0.897	0.997990864316824	0.8693	0.9404	0.953	1	0.967	7.596	0.847	1
8.121102e-06	29.6	0.945	0.999091701169833	0.913	1.0679	0.923	1	0.722	9.799	1.045	1
8.121102e-06	32	0.79	0.991044266818155	0.6354	0.2741	0.743	1	0.989	7.905	0.935	1
8.121102e-06	29.3	0.945	0.99017257143326	0.9948	0.8818	0.932	1	1	9.739	1.048	1
4.063e-06	32	0.805	0.998482259121931	0.8746	0.9682	0.936	1	0.624	5.866	0.852	1
4.085e-06	25.8	0.684	0.998727816912445	0.8857	0.9179	0.839	1	0.987	6.196	1.048	1
8.121102e-06	33	0.859	0.999196535184666	0.907	1.0631	0.876	0.998	0.972	3.907	0.935	1
8.157e-06	33	0.806	0.998936408161495	0.8481	0.8789	0.898	0.061	0.869	0.437	0.027	1
1.227e-05	23.8	0.387	0.997598086821923	0.8532	0.799	0.782	1	0.987	9.483	0.998	1
8.121102e-06	34	0.935	0.995590545887434	0.3539	-0.2768	0.753	0.909	0.996	1.709	0.785	1
8.121102e-06	27.3	0.884	0.997183003096086	0.9293	1.0898	0.882	1	0.738	7.666	0.932	1
8.121102e-06	27.4	0.935	0.998410481733551	0.8023	0.8326	0.962	1	0.993	7.631	1.061	1
4.061e-06	26.9	0.849	0.999066652884202	0.4782	-0.0957	0.683	1	0.99	3.574	1.048	1
8.121102e-06	24.8	0.935	0.996570199794935	0.8035	0.6924	0.867	1	1	3.256	0.697	1
8.191e-06	34	0.935	0.99953931861477	0.9853	1.0261	0.983	1	0.998	6.84	0.935	1
8.121102e-06	32	0.892	0.999034552626496	0.9774	1.0548	0.946	1	1	7.503	0.935	1
8.121102e-06	35	0.945	0.999186398500379	0.8316	0.891	0.913	1	0.999	1.748	0.935	1
8.132e-06	26.5	0.873	0.999181649965235	0.2332	-0.6599	0.812	1	0.92	7.704	0.935	1
8.121102e-06	34	0.902	0.99941196700742	0.5409	0.175	0.499	1	1	4.867	0.843	1
1.625e-05	33	0.945	0.997980268651799	0.3451	-0.3244	0.783	1	0.994	7.905	0.935	1
8.121102e-06	23.7	0.836	0.991973092365945	0.9025	1.0178	0.975	1	1	7.918	1.061	1
8.121102e-06	33	0.825	0.998940768353287	0.6524	0.5455	0.865	1	0.997	5.982	1.06	1
8.121102e-06	34	0.821	0.999265231096592	0.7695	0.6691	0.731	1	1	2.489	0.934	1
8.121102e-06	25.2	0.587	0.998722398761681	0.8194	0.8812	0.916	1	0.915	9.245	1.085	1
5.954e-06	33	0.906	0.999564729311916	0.763	0.8758	0.841	1	0.969	8.127	0.902	1
0	23.9	0.383	0.99645711433061	0.2664	-0.4772	0.45	0.999	0.943	8.177	0.983	1
8.121102e-06	24.2	0.881	0.998440160464552	0.6019	0.3529	0.878	1	0.944	8.947	1.199	1
8.121102e-06	31	0.635	0.99603657568876	0.3923	0.0375	0.578	0.998	0.994	3.937	0.045	1
0.001117	24.3	0.902	0.993819677498079	0.2049	-0.654	0.309	0.87	0.029	2.435	1.048	1
8.121102e-06	31	0.935	0.986619105571604	0.2144	-0.7752	0.503	1	1	9.783	0.998	1
8.121102e-06	28.5	0.889	0.998559865019441	0.1894	-0.8933	0.485	1	1	7.691	0.935	1
8.121102e-06	29.5	0.801	0.998735097414095	0.6293	0.3682	0.506	1	1	5.423	1.14	1
8.121102e-06	24.7	0.408	0.997743698051012	0.4613	-0.1888	0.447	1	1	3.023	1.14	1
8.121102e-06	33	0.609	0.998907295288718	0.909	0.9681	0.749	1	0.997	9.398	1.048	1
8.121102e-06	33	0.883	0.992908691974963	0.7952	0.7274	0.839	1	1	7.247	0.892	1
8.121102e-06	24.7	0.945	0.993335852359735	0.9641	0.9872	0.885	0.998	1	0.842	0.23	1
8.121102e-06	23.2	0.945	0.996422891660697	0.2604	-0.4114	0.635	1	0.997	7.674	0.964	1
2.468e-05	32	0.897	0.999051806956282	0.3738	-0.2309	0.41	1	0.995	7.474	0.935	1
9.149e-05	26.4	0.617	0.999307494869869	0.3486	-0.376	0.313	1	1	7.595	1.048	1
8.121102e-06	27.1	0.919	0.997013998029018	0.4423	0.0088	0.757	1	0.999	7.645	0.964	1
8.121102e-06	33	0.863	0.993866321480186	0.4494	-0.0295	0.583	1	1	7.552	1.061	1
4.422e-06	26.3	0.798	0.984437243482534	0.1958	-0.7491	0.467	1	0.996	7.674	1.061	1
8.121102e-06	26.7	0.77	0.989683167065635	0.1582	-0.8624	0.385	1	0.998	7.674	1.061	1
0.0002205	18.31	0.3	0.976788325650778	0.1558	-0.7653	0.272	1	0.941	5.67	0.074	1
8.121102e-06	26.9	0.919	0.998622285706991	0.665	-0.357	0.653	1	1	7.028	1.011	1
8.121102e-06	29.2	0.824	0.997898144288473	0.4488	-0.0831	0.627	1	1	8.406	1.048	1
8.121102e-06	25.2	0.656	0.997568229965312	0.1233	-0.9898	0.136	0.998	0.996	2.58	0.802	1
8.121102e-06	32	0.892	0.994471711543484	0.2403	-0.5658	0.454	1	1	7.67	1.061	1
8.121102e-06	26.3	0.945	0.998247220533238	0.2691	-0.8268	0.445	1	0.997	8.942	1.088	1
2.054e-05	34	0.945	0.99879291915646	0.6681	0.7063	0.673	1	0.997	7.902	0.807	1
8.121102e-06	33	0.935	0.988493172105604	0.4176	0.181	0.691	1	0.999	8.014	0.913	1
4.079e-06	33	0.643	0.999263244999606	0.2563	-0.6145	0.331	1	0.961	7.876	0.935	1
8.121102e-06	34	0.919	0.999401362888118	0.9308	1.0787	0.894	1	0.993	10.003	0.953	1
8.121102e-06	24.5	0.718	0.994003204535049	0.2197	-0.7458	0.551	1	1	8.114	0.998	1
4.069e-06	27	0.845	0.998431799382681	0.2404	-0.6281	0.364	1	1	9.325	1.199	1
8.121102e-06	27.4	0.863	0.998396603330812	0.7981	0.7459	0.773	1	0.998	7.497	1.14	1
4.075e-06	23.5	0.434	0.988529240475292	0.0658	-1.0626	0.114	1	0.722	4.54	0.902	1
8.121102e-06	28.8	0.647	0.998801330858875	0.1676	-0.7006	0.424	1	0.982	7.663	0.913	1
8.121102e-06	27.4	0.825	0.998812606108715	0.2252	-0.6236	0.215	1	0.997	1.822	0.807	1
8.121102e-06	27.6	0.879	0.999093597425436	0.523	0.232	0.72	1	0.948	7.356	0.964	1
8.121102e-06	28.5	0.897	0.99817657835328	0.2965	-0.4099	0.615	1	1	7.356	0.964	1
8.121102e-06	32	0.919	0.999117821349569	0.3692	-0.1061	0.631	1	0.999	7.876	0.935	1
8.121102e-06	26.8	0.906	0.994651298232634	0.3364	-0.3269	0.622	1	0.383	7.797	0.802	1
4.139e-06	32	0.867	0.998104723301409	0.2661	-0.6925	0.496	1	0.832	9.859	0.896	1
8.121102e-06	28.4	0.843	0.997777356125957	0.1094	-0.9844	0.203	1	1	7.927	1.053	1
0	24.2	0.384	0.989105441025019	0.0857	-1.0661	0.692	1	0.999	5.911	1.053	1
8.121102e-06	25.9	0.627	0.999015056606557	0.1448	-0.8774	0.196	0.904	0.983	1.287	0.928	1
8.121102e-06	26.2	0.889	0.998492213714552	0.2545	-0.5808	0.642	1	0.98	7.639	1.053	1
1.629e-05	33	0.873	0.99666742488464	0.5173	0.1325	0.624	1	0.988	9.903	1.048	1
2.037e-05	35	0.892	0.999410340697292	0.3078	-0.326	0.247	1	0.607	4.904	0.935	1
4.073e-06	33	0.758	0.99848553120676	0.2207	-0.8257	0.241	1	0.584	4.818	1.048	1
0.0002851	26.1	0.588	0.999415347035717	0.2048	-0.6287	0.305	1	0.584	4.818	1.048	1
0	34	0.895	0.999321250073958	0.3138	-0.2856	0.351	1	0.786	3.83	0.935	1
8.121102e-06	25.7	0.715	0.994423479233208	0.2761	-0.5308	0.482	1	0.996	7.941	1.061	1
8.121102e-06	32	0.794	0.998822600810176	0.2026	-0.8923	0.263	1	1	2.145	0.935	1
8.121102e-06	27.7	0.824	0.998633131795445	0.5821	0.1836	0.77	1	1	7.858	1.061	1
4.252e-06	34	0.935	0.999224591057734	0.6998	0.7374	0.679	1	0.988	9.637	0.998	1
3.254e-05	35	0.677	0.998921059921473	0.2614	-0.4151	0.606	1	0.994	7.894	0.892	1
8.121102e-06	28.2	0.651	0.999015161531268	0.132	-0.9405	0.349	1	0.998	8.006	1.011	1
4.076e-06	26.5	0.656	0.998718952293195	0.0952	-1.0421	0.291	1	0.972	5.879	0.935	1
0.0002163	25.6	0.69	0.998720385847163	0.0971	-1.0184	0.555	1	1	9.179	1.199	1
8.121102e-06	25.4	0.739	0.997196617792657	0.086	-1.0601	0.431	1	0.969	6.63	1.011	1
2.843e-05	23.7	0.906	0.989521434241246	0.2109	-0.6478	0.541	0.929	0.985	0.875	0.16	1
8.121102e-06	26.2	0.446	0.954387962302156	0.6275	0.4148	0.592	0.972	0.043	1.546	0.705	1
8.121102e-06	34	0.945	0.999330589871368	0.9566	1.0802	0.797	1	1	9.559	1.048	1
8.121102e-06	22.9	0.244	0.984201839714525	0.302	-0.5601	0.388	0.812	0.991	1.391	0.852	1
8.121102e-06	32	0.892	0.999298142021287	0.8574	0.8634	0.719	1	1	7.321	0.935	1
4.118e-06	34	0.945	0.999178221888931	0.8138	0.7724	0.786	1	0.998	2.191	1.044	1
8.121102e-06	24.7	0.657	0.999059812541147	0.6989	0.4463	0.723	1	0.995	7.784	1.044	1
1.222e-05	29.1	0.853	0.997270688898032	0.3899	-0.0614	0.589	1	0.997	1.94	-0.474	1
8.123e-06	24.4	0.818	0.968711088766857	0.9207	1.0357	0.734	0.995	0.094	4.348	1.199	1
8.121102e-06	23.7	0.84	0.986369233787342	0.9352	1.0644	0.746	0.995	0.094	4.348	1.199	1
8.121102e-06	25.8	0.855	0.992748548565672	0.94	1.0915	0.762	1	0.126	5.007	1.048	1
0.05251	7.976	0.301	0.579029825176425	0.0136	-1.1154	0.047	0	0	-0.513	-0.804	1
8.121102e-06	26.2	0.935	0.992172370598705	0.6542	0.0826	0.701	0.874	0.446	3.379	0.852	1
8.121102e-06	24.7	0.781	0.988783682262798	0.4809	-0.4815	0.547	1	0.994	3.223	1.199	1
5.704e-06	23.9	0.552	0.958343235263506	0.1383	-0.8508	0.365	0.999	0.999	4.258	1.088	1
8.121102e-06	24.9	0.638	0.983043682849461	0.454	-0.1368	0.333	1	1	5.456	0.998	1
8.121102e-06	28.6	0.935	0.993268486808577	0.9622	1.0863	0.908	1	0.997	9.94	1.048	1
8.121102e-06	27.3	0.919	0.991413142728992	0.9781	1.0807	0.913	1	1	9.94	1.048	1
8.121102e-06	27.6	0.919	0.995102883137685	0.798	0.7491	0.787	1	1	9.268	1.14	1
8.121102e-06	28	0.897	0.991457767492222	0.8367	0.8527	0.82	1	1	9.268	1.14	1
8.121102e-06	26.5	0.935	0.995687446874882	0.9289	1.0718	0.937	1	1	7.969	1.011	1
8.121102e-06	27.6	0.935	0.989983053135896	0.935	1.0493	0.914	1	1	9.94	0.998	1
8.121102e-06	29.3	0.881	0.990966598076663	0.96	1.1008	0.914	1	1	9.598	1.04	1
8.121102e-06	25	0.911	0.962811493424356	0.7672	0.6834	0.531	0.994	0.994	7.58	1.061	1
8.121102e-06	23	0.491	0.987040839936355	0.9681	1.1528	0.696	1	0.95	2.642	1.193	1
8.121102e-06	28.3	0.532	0.997887951619635	0.7773	0.6015	0.659	1	0.997	10.003	1.048	1
8.121102e-06	28.5	0.892	0.998982638704691	0.9109	1.0441	0.961	1	1	9.325	1.199	1
4.061e-06	25	0.036	0.987863736053714	0.7978	0.5549	0.718	1	0.997	10.003	1.048	1
4.064e-06	24.3	0.531	0.993142789654828	0.7802	0.7145	0.834	1	1	8.687	1.199	1
0.0001056	28.9	0.405	0.990161581407857	0.8262	0.7198	0.815	1	0.999	7.674	1.061	1
8.121102e-06	24.5	0.911	0.97658682921579	0.9331	1.0779	0.957	1	1	8.947	1.199	1
8.121102e-06	24.6	0.849	0.981778352576633	0.5963	0.2773	0.926	1	1	7.674	1.061	1
8.121102e-06	23.9	0.945	0.994621673079522	0.9791	1.038	0.98	1	1	7.674	1.061	1
1.67e-05	23.9	0.519	0.999192286055241	0.6595	0.2285	0.585	1	0.862	9.966	1.047	1
8.121102e-06	32	0.818	0.989890834917328	0.6874	0.4808	0.758	1	0.999	7.645	1.061	1
8.121102e-06	31	0.935	0.998443922735642	0.7536	0.6549	0.826	1	0.999	8.907	1.199	1
8.121102e-06	23.8	0.919	0.994899888108619	0.9332	0.883	0.579	1	0.985	2.012	-0.299	1
1.219e-05	33	0.905	0.998582611969596	0.4774	0.1804	0.721	0.962	0.953	1.14	-0.912	1
0.001244	31	0.764	0.998801688015571	0.283	-0.4126	0.765	0.475	0.194	3.749	0.848	1
8.121102e-06	33	0.945	0.999038057811977	0.2499	-0.3737	0.574	1	1	3.182	0.935	1
8.121102e-06	29.3	0.945	0.999382946671342	0.6686	0.5748	0.832	1	0.966	9.94	1.048	1
8.121102e-06	23.6	0.945	0.994687673133822	0.433	-0.0637	0.866	1	0.981	9.268	1.088	1
8.121102e-06	23.9	0.919	0.997444835441549	0.4093	-0.1137	0.461	1	0.991	9.268	1.088	1
4.1e-06	25.1	0.87	0.998148122652439	0.8899	0.8888	0.873	0.999	0.993	0.526	1.029	1
8.121102e-06	10.35	0.658	0.992631217482361	0.8395	0.6059	0.707	1	0.977	1.827	0.129	1
8.121102e-06	25.4	0.945	0.994105110172654	0.9293	1.08	0.972	1	0.989	8.017	1.061	1
4.075e-06	29.8	0.664	0.999243806788848	0.9555	1.0991	0.899	1	0.965	8.081	1.048	1
8.121102e-06	24.4	0.449	0.990351694099934	0.4364	-0.0938	0.536	1	0.082	3.623	0.85	1
4.239e-06	24.5	0.85	0.945148826835847	0.5022	-0.3274	0.551	1	0.989	1.371	0.948	1
8.121102e-06	29.7	0.88	0.996701422310179	0.48	0.0657	0.646	1	0.999	5.754	1.011	1
8.121102e-06	11.31	0.001	0.648803179309593	0.0133	-0.9821	0.521	0.973	0.398	0.069	-0.239	1
8.121102e-06	34	0.935	0.99936854411492	0.9249	1.0625	0.882	0.999	0.142	3.173	0.038	1
8.121102e-06	25.6	0.857	0.998674845625086	0.9309	1.036	0.903	1	0.975	4.897	0.935	1
8.121102e-06	26.2	0.895	0.998703568247191	0.9605	1.0957	0.981	1	0.994	7.674	0.961	1
8.121102e-06	33	0.945	0.999141654151564	0.2261	-0.5657	0.866	1	1	7.185	0.935	1
8.121102e-06	28	0.945	0.996495754185583	0.249	-0.4404	0.749	1	1	7.185	0.935	1
8.121102e-06	27.7	0.945	0.992894162812791	0.9748	1.0711	0.953	1	1	7.963	1.061	1
8.121102e-06	29.1	0.906	0.998914076490569	0.9746	1.083	0.955	1	1	7.905	0.852	1
8.121102e-06	28.3	0.945	0.999107704090263	0.9771	1.0634	0.955	1	1	7.905	0.852	1
8.121102e-06	26.5	0.85	0.996599274879688	0.9547	1.0953	0.911	1	1	10.003	0.953	1
8.121102e-06	26.2	0.902	0.991294439326116	0.9426	1.1002	0.968	1	1	8.017	0.964	1
1.409e-05	10.59	0.323	0.976779642637046	0.8282	0.1499	0.508	0	0.025	0.221	1.071	1
4.068e-05	0.007	0.004	0.142359348661213	0.6628	0.1178	0.543	0.001	0.09	0.274	0.036	1
8.22e-06	28.1	0.665	0.999132556312745	0.941	1.0838	0.781	1	0.948	9.335	0.974	1
8.121102e-06	26.2	0.436	0.999305049848923	0.5895	0.2025	0.723	0.713	0.905	1.221	0.062	1
8.121102e-06	25.4	0.945	0.997542798758001	0.9198	1.0743	0.872	1	0.963	3.87	1.056	1
8.121102e-06	0.001	0.002	0.586255852613725	0.5089	-0.3581	0.527	0	0	-1.802	-1.272	1
8.121102e-06	24.5	0.945	0.993226250555599	0.9964	0.8521	0.844	0.993	0.052	5.476	1.199	1
8.121102e-06	34	0.759	0.999274503571049	0.4844	0.1701	0.424	1	1	3.86	0.953	1
4.061e-06	27.1	0.596	0.994955055417041	0.2694	-0.3912	0.48	1	0.998	7.834	0.935	1
8.121102e-06	24.7	0.872	0.998523062261858	0.972	1.0706	0.959	1	0.976	7.983	1.058	1
8.121102e-06	29.6	0.781	0.993537960523874	0.6485	0.3817	0.673	1	1	7.415	0.935	1
8.121102e-06	23	0.366	0.992270307055272	0.4947	-0.2535	0.667	1	0.991	5.865	0.068	1
8.121102e-06	29.6	0.526	0.997198167393567	0.2978	-0.5138	0.536	1	0.999	5.918	1.061	1
3.249e-05	17.48	0.445	0.960207181105927	0.3008	-0.5276	0.492	1	0.098	5.707	0.999	1
0.0001423	34	0.781	0.999225141174614	0.7812	0.0751	0.542	0.993	0.969	2.999	0.935	1
0.001354	12.07	0.3	0.871299690519468	0.012	-1.0044	0.041	0	0.002	-1.57	-1.184	1
8.121102e-06	29.5	0.945	0.999276752477955	0.2553	-0.4323	0.817	1	0.998	8.017	0.964	1
0	33	0.554	0.999361302172343	0.0586	-1.1442	0.202	1	0.996	5.537	0.852	1
8.121102e-06	29.9	0.945	0.998026545955408	0.3838	-0.1414	0.887	1	0.973	7.9	0.935	1
8.121102e-06	31	0.945	0.999405886928957	0.3838	-0.1414	0.912	1	0.967	7.9	0.935	1
8.121102e-06	29.3	0.945	0.999412765101222	0.3838	-0.1414	0.912	1	0.967	7.9	0.935	1
8.121102e-06	26.6	0.935	0.998319228397656	0.2307	-0.6988	0.43	1	1	5.78	1.048	1
8.121102e-06	35	0.935	0.99942237514931	0.2138	-0.7579	0.638	1	1	7.9	0.935	1
8.121102e-06	28.3	0.945	0.997020829310463	0.2265	-0.5987	0.804	1	1	8.012	1.061	1
8.121102e-06	29.4	0.945	0.99788183540661	0.5927	0.3412	0.804	1	1	7.9	0.935	1
8.121102e-06	31	0.945	0.999189795573052	0.3102	-0.4598	0.645	1	0.999	9.996	1.048	1
8.121102e-06	24.4	0.641	0.998145114083665	0.4642	0.0889	0.723	1	1	9.32	1.199	1
8.121102e-06	29.8	0.945	0.999268308559776	0.0772	-1.0513	0.86	1	0.993	8.012	1.061	1
8.121102e-06	27.7	0.935	0.997943755299639	0.814	0.868	0.939	1	0.958	9.246	1.199	1
3.252e-05	24.1	0.37	0.992930747154608	0.1395	-0.927	0.117	0.993	0.769	2.444	0.935	1
8.121102e-06	24	0.555	0.995983942629841	0.5263	0.1801	0.554	0.836	0.406	3.604	1.199	1
4.113e-06	28.1	0.905	0.98710805863108	0.5805	0.3046	0.612	1	0.991	5.499	1.011	1
4.812e-05	26.5	0.945	0.998875324879358	0.4388	-0.1902	0.639	1	0.997	8.01	1.171	1
8.121102e-06	27.3	0.392	0.992489916983353	0.7103	0.4435	0.758	1	0.96	3.662	0.099	1
8.121102e-06	24.6	0.512	0.998529837343036	0.5492	0.1678	0.686	1	1	8.003	1.04	1
8.121102e-06	33	0.728	0.999157766379047	0.8455	0.877	0.89	1	1	9.984	1.027	1
8.121102e-06	33	0.945	0.99846076478555	0.9139	1.0754	0.935	1	0.998	7.891	0.037	1
8.121102e-06	26.8	0.858	0.998462931743806	0.9483	0.9006	0.764	1	1	0.961	0.095	1
8.121102e-06	22.9	0.385	0.974021142407099	0.3464	-0.4018	0.658	1	1	8.004	1.042	1
8.121102e-06	28.7	0.665	0.995940451357242	0.7495	0.7532	0.885	1	1	8.004	1.042	1
8.121102e-06	24	0.412	0.993381809038031	0.6619	0.2376	0.63	1	1	9.985	1.029	1
8.121102e-06	29.6	0.897	0.996553806726174	0.717	0.6106	0.888	1	1	8.004	1.042	1
8.121102e-06	24.7	0.511	0.997684245773318	0.5139	0.0774	0.772	1	1	7.892	0.919	1
8.121102e-06	31	0.623	0.998663104095697	0.5823	0.2087	0.746	1	1	7.892	0.919	1
0	33	0.849	0.996696576487193	0.7692	0.6946	0.868	1	1	7.892	0.919	1
8.121102e-06	34	0.919	0.999389813364668	0.9012	1.0049	0.953	1	1	7.903	1.048	1
8.121102e-06	23.9	0.816	0.992037908214867	0.9322	1.0773	0.902	1	0.998	8.731	1.193	1
8.121102e-06	26.5	0.626	0.99810162915102	0.9652	1.0855	0.915	1	0.998	8.974	1.17	1
8.121102e-06	33	0.843	0.995474730330781	0.9342	1.0913	0.96	1	1	7.644	0.892	1
8.121102e-06	32	0.892	0.99943848057883	0.892	0.9961	0.942	1	1	9.667	0.98	1
8.121102e-06	15.61	0.146	0.996277678525117	0.309	-0.4354	0.736	1	0.998	3.733	1.011	1
8.121102e-06	24.4	0.665	0.997925441560147	0.1682	-0.8199	0.708	0.069	0.944	3.456	0.935	1
4.064e-06	32	0.821	0.998877309814662	0.409	-0.533	0.511	0.997	0.996	2.906	0.937	1
8.121102e-06	31	0.611	0.997778393117916	0.4656	-0.1009	0.518	1	0.995	7.624	0.935	1
8.121102e-06	27.9	0.935	0.993119782610518	0.5817	0.1878	0.705	1	1	3.8	1.048	1
8.121102e-06	26.3	0.935	0.996261376534588	0.4856	0.0072	0.603	1	0.997	8.529	1.088	1
8.121102e-06	25.5	0.72	0.995560873320105	0.5945	0.1698	0.66	0.998	0.885	3.725	0.852	1
8.121102e-06	23.1	0.352	0.980582666380504	0.2314	-0.7753	0.407	1	1	5.965	1.193	1
8.121102e-06	28.1	0.849	0.987442502905083	0.9222	1.0495	0.947	1	1	7.623	1.059	1
8.121102e-06	33	0.818	0.998065771325989	0.9663	1.0877	0.972	1	0.996	3.686	1.047	1
8.121102e-06	23.7	0.784	0.987892649746517	0.7914	0.7286	0.715	1	1	4.938	0.935	1
8.121102e-06	26.1	0.935	0.998593538875671	0.9943	0.8952	0.989	1	0.998	7.855	0.935	1
8.121102e-06	24.7	0.408	0.996249309359845	0.9659	1.0742	0.908	1	0.998	7.905	0.852	1
8.121102e-06	26.8	0.919	0.998192478142778	0.9803	1.0432	0.997	1	1	7.905	0.852	1
8.121102e-06	26	0.911	0.99395094111095	0.9908	0.9725	0.966	1	1	7.905	0.852	1
8.121102e-06	25	0.919	0.994678737369932	0.9904	0.9794	0.989	1	0.996	7.905	0.852	1
8.121102e-06	26.2	0.919	0.988735147695545	0.9898	0.9845	0.974	1	0.712	7.905	0.852	1
0	25.7	0.778	0.989893423230953	0.9873	1.012	0.984	1	0.866	7.861	0.935	1
8.121102e-06	24.9	0.919	0.997134095553558	0.9868	1.0063	0.978	1	0.996	7.905	0.935	1
8.121102e-06	26	0.935	0.994417799689635	0.9883	0.9911	0.996	1	0.985	7.892	0.919	1
8.121102e-06	27.6	0.945	0.986250771632392	0.9888	0.9831	0.993	1	0.986	7.892	0.919	1
8.121102e-06	26.3	0.905	0.99008829853994	0.9898	0.9695	0.995	1	0.996	7.892	0.919	1
8.121102e-06	26	0.945	0.997150152574738	0.993	0.9355	0.975	1	0.984	7.905	0.935	1
